Kinase	Score	Rank	Method	Perc	Qrt	hgnc_symbol	group	KinaseFamily	subfamily
CLK	-0.8790125827127708	58	KRSA	0.2875	3	CLK4	CMGC	CLK	NA
CAMKK	-0.871884796628287	59	KRSA	0.275	3	CAMKK1	OTHER	CAMKK	META
CAMKK	-0.871884796628287	59	KRSA	0.275	3	CAMKK2	OTHER	CAMKK	META
PRKDC	-0.8712454783800834	60	KRSA	0.2625	3	PRKDC	ATYPICAL	PIKK	DNAPK
IRAK	-0.7981986018176321	61	KRSA	0.25	3	IRAK1	TKL	IRAK	NA
IRAK	-0.7981986018176321	61	KRSA	0.25	3	IRAK2	TKL	IRAK	NA
IRAK	-0.7981986018176321	61	KRSA	0.25	3	IRAK3	TKL	IRAK	NA
IRAK	-0.7981986018176321	61	KRSA	0.25	3	IRAK4	TKL	IRAK	NA
NDR	0.6963332365564171	62	KRSA	0.2375	4	LATS1	AGC	NDR	NA
NDR	0.6963332365564171	62	KRSA	0.2375	4	LATS2	AGC	NDR	NA
NDR	0.6963332365564171	62	KRSA	0.2375	4	STK38	AGC	NDR	NA
NDR	0.6963332365564171	62	KRSA	0.2375	4	STK38L	AGC	NDR	NA
VRK1	0.6588825355861622	63	KRSA	0.225	4	VRK1	CK1	VRK	NA
PKCD	0.649361535687701	64	KRSA	0.2125	4	PRKCD	AGC	PKC	DELTA
PKCD	0.649361535687701	64	KRSA	0.2125	4	PRKCQ	AGC	PKC	DELTA
PKCH	-0.6428710656966725	65	KRSA	0.2	4	PRKCE	AGC	PKC	ETA
PKCH	-0.6428710656966725	65	KRSA	0.2	4	PRKCH	AGC	PKC	ETA
PKCI	0.6378719257841801	66	KRSA	0.1875	4	PRKCI	AGC	PKC	IOTA
PKCI	0.6378719257841801	66	KRSA	0.1875	4	PRKCZ	AGC	PKC	IOTA
CK1	-0.5854621265285366	67	KRSA	0.175	4	CSNK1A1	CK1	CK1	CK1-A
CK1	-0.5854621265285366	67	KRSA	0.175	4	CSNK1A1L	CK1	CK1	CK1-A
CK1	-0.5854621265285366	67	KRSA	0.175	4	CSNK1D	CK1	CK1	CK1-D
CK1	-0.5854621265285366	67	KRSA	0.175	4	CSNK1E	CK1	CK1	CK1-D
CK1	-0.5854621265285366	67	KRSA	0.175	4	CSNK1G1	CK1	CK1	CK1-G
CK1	-0.5854621265285366	67	KRSA	0.175	4	CSNK1G2	CK1	CK1	CK1-G
CK1	-0.5854621265285366	67	KRSA	0.175	4	CSNK1G3	CK1	CK1	CK1-G
CK1	-0.5854621265285366	67	KRSA	0.175	4	TTBK1	CK1	TTBK	NA
CK1	-0.5854621265285366	67	KRSA	0.175	4	TTBK2	CK1	TTBK	NA
CK1	-0.5854621265285366	67	KRSA	0.175	4	VRK3	CK1	VRK	NA
SGK	0.5130457915332494	68	KRSA	0.1625	4	SGK1	AGC	SGK	NA
SGK	0.5130457915332494	68	KRSA	0.1625	4	SGK2	AGC	SGK	NA
SGK	0.5130457915332494	68	KRSA	0.1625	4	SGK3	AGC	SGK	NA
CK2	-0.5127353524486699	69	KRSA	0.15	4	CSNK2A1	CMGC	CK2	NA
CK2	-0.5127353524486699	69	KRSA	0.15	4	CSNK2A2	CMGC	CK2	NA
CK2	-0.5127353524486699	69	KRSA	0.15	4	CSNK2A3	NA	NA	NA
PDHK	0.29206633930094283	70	KRSA	0.1375	4	BCKDK	ATYPICAL	PDHK	BCKDK
PDHK	0.29206633930094283	70	KRSA	0.1375	4	PDK2	ATYPICAL	PDHK	PDHK
PDHK	0.29206633930094283	70	KRSA	0.1375	4	PDK3	ATYPICAL	PDHK	PDHK
PDHK	0.29206633930094283	70	KRSA	0.1375	4	PDK4	ATYPICAL	PDHK	PDHK
NEK	-0.2481176641880506	71	KRSA	0.125	4	NEK11	OTHER	NEK	NEK11
NEK	-0.2481176641880506	71	KRSA	0.125	4	NEK2	OTHER	NEK	NEK2
NEK	-0.2481176641880506	71	KRSA	0.125	4	NEK3	OTHER	NEK	NEK1
NEK	-0.2481176641880506	71	KRSA	0.125	4	NEK4	OTHER	NEK	NEK4
NEK	-0.2481176641880506	71	KRSA	0.125	4	NEK5	OTHER	NEK	NEK1
NEK	-0.2481176641880506	71	KRSA	0.125	4	NEK6	OTHER	NEK	NEK6
NEK	-0.2481176641880506	71	KRSA	0.125	4	NEK7	OTHER	NEK	NEK6
NEK	-0.2481176641880506	71	KRSA	0.125	4	NEK8	OTHER	NEK	NEK8
NEK	-0.2481176641880506	71	KRSA	0.125	4	NEK9	OTHER	NEK	NEK8
GRK	-0.2335612296609429	72	KRSA	0.1125	4	GRK1	AGC	GRK	GRK
GRK	-0.2335612296609429	72	KRSA	0.1125	4	GRK4	AGC	GRK	GRK
GRK	-0.2335612296609429	72	KRSA	0.1125	4	GRK5	AGC	GRK	GRK
GRK	-0.2335612296609429	72	KRSA	0.1125	4	GRK6	AGC	GRK	GRK
GRK	-0.2335612296609429	72	KRSA	0.1125	4	GRK7	AGC	GRK	GRK
IKK	0.21409755880779197	73	KRSA	0.1	4	CHUK	OTHER	IKK	NA
IKK	0.21409755880779197	73	KRSA	0.1	4	IKBKB	OTHER	IKK	NA
IKK	0.21409755880779197	73	KRSA	0.1	4	IKBKE	OTHER	IKK	NA
IKK	0.21409755880779197	73	KRSA	0.1	4	TBK1	OTHER	IKK	NA
MSN	0.18666252794945287	74	KRSA	0.0875	4	MAP4K4	STE	STE20	MSN
MSN	0.18666252794945287	74	KRSA	0.0875	4	NRK	STE	STE20	MSN
MSN	0.18666252794945287	74	KRSA	0.0875	4	TNIK	STE	STE20	MSN
HAL	0.1479099783124754	75	KRSA	0.075	4	NPR1	RGC	RGC	NA
MELK	0.13483458798639938	76	KRSA	0.0625	4	MELK	CAMK	CAMKL	MELK
PAKB	0.12552208297134765	77	KRSA	0.05	4	PAK4	STE	STE20	PAKB
PAKB	0.12552208297134765	77	KRSA	0.05	4	PAK5	STE	STE20	PAKB
PAKB	0.12552208297134765	77	KRSA	0.05	4	PAK6	STE	STE20	PAKB
MLK	-0.12471143204374374	78	KRSA	0.0375	4	ILK	TKL	MLK	ILK
MLK	-0.12471143204374374	78	KRSA	0.0375	4	MAP3K10	TKL	MLK	MLK
MLK	-0.12471143204374374	78	KRSA	0.0375	4	MAP3K11	TKL	MLK	MLK
MLK	-0.12471143204374374	78	KRSA	0.0375	4	MAP3K12	TKL	MLK	LZK
MLK	-0.12471143204374374	78	KRSA	0.0375	4	MAP3K13	TKL	MLK	LZK
MLK	-0.12471143204374374	78	KRSA	0.0375	4	MAP3K9	TKL	MLK	MLK
MLK	-0.12471143204374374	78	KRSA	0.0375	4	TNNI3K	TKL	MLK	HH498
STKR	-0.10852735238974064	79	KRSA	0.025	4	ACVR1	TKL	STKR	TYPE1
STKR	-0.10852735238974064	79	KRSA	0.025	4	ACVR1B	TKL	STKR	TYPE1
STKR	-0.10852735238974064	79	KRSA	0.025	4	ACVR1C	TKL	STKR	TYPE1
STKR	-0.10852735238974064	79	KRSA	0.025	4	ACVR2A	TKL	STKR	TYPE2
STKR	-0.10852735238974064	79	KRSA	0.025	4	ACVR2B	TKL	STKR	TYPE2
STKR	-0.10852735238974064	79	KRSA	0.025	4	ACVRL1	TKL	STKR	TYPE1
STKR	-0.10852735238974064	79	KRSA	0.025	4	AMHR2	TKL	STKR	TYPE2
STKR	-0.10852735238974064	79	KRSA	0.025	4	BMPR1A	TKL	STKR	TYPE1
STKR	-0.10852735238974064	79	KRSA	0.025	4	BMPR1B	TKL	STKR	TYPE1
STKR	-0.10852735238974064	79	KRSA	0.025	4	BMPR2	TKL	STKR	TYPE2
STKR	-0.10852735238974064	79	KRSA	0.025	4	TGFBR1	TKL	STKR	TYPE1
STKR	-0.10852735238974064	79	KRSA	0.025	4	TGFBR2	TKL	STKR	TYPE2
QIK	-0.08510577951187397	80	KRSA	0.0125	4	SIK1	CAMK	CAMKL	QIK
QIK	-0.08510577951187397	80	KRSA	0.0125	4	SIK2	CAMK	CAMKL	QIK
ATR	0.02765481575718736	81	KRSA	0	4	ATR	ATYPICAL	PIKK	ATR
