Kinase	Score	Rank	Method	Perc	Qrt	hgnc_symbol	group	KinaseFamily	subfamily
SRPK1	0.5357	185	KEA3	0.45714285714285713	3	SRPK1	CMGC	SRPK	NA
SRPK2	0.500555	158	KEA3	0.5428571428571428	2	SRPK2	CMGC	SRPK	NA
STK10	0.138	93	KEA3	0.7314285714285714	2	STK10	STE	STE20	SLK
STK11	0.43320333333333333	137	KEA3	0.6057142857142858	2	STK11	CAMK	CAMKL	LKB
STK16	0.5003795	150	KEA3	0.5685714285714286	2	STK16	OTHER	"NAK"	MPSK
STK17A	0.5004585	155	KEA3	0.5514285714285714	2	STK17A	CAMK	DAPK	DRAK
STK24	0.51015	174	KEA3	0.4942857142857143	3	STK24	STE	STE20	YSK
STK25	0.5148	178	KEA3	0.4828571428571429	3	STK25	STE	STE20	YSK
STK26	1	253	KEA3	0	4	STK26	STE	STE20	YSK
STK3	0.35724666666666666	128	KEA3	0.6314285714285715	2	STK3	STE	STE20	MST
STK33	1	253	KEA3	0	4	STK33	CAMK	CAMK-UNIQUE	NA
STK36	1	253	KEA3	0	4	STK36	OTHER	ULK	FUSED
STK38	0.5056	171	KEA3	0.5028571428571429	2	STK38	AGC	NDR	NA
STK38L	0.502875	169	KEA3	0.5114285714285715	2	STK38L	AGC	NDR	NA
STK39	1	253	KEA3	0	4	STK39	STE	STE20	FRAY
STK4	0.5162	179	KEA3	0.47714285714285715	3	STK4	STE	STE20	MST
STK40	1	253	KEA3	0	4	STK40	CAMK	SGK495	NA
STYK1	0.6174999999999999	195	KEA3	0.42857142857142855	3	STYK1	TK	TK-UNIQUE	NA
SYK	0.20600686666666668	114	KEA3	0.6714285714285714	2	SYK	TK	SYK	NA
TAOK1	1	253	KEA3	0	4	TAOK1	STE	STE20	TAO
TBK1	0.369243	131	KEA3	0.6228571428571429	2	TBK1	OTHER	IKK	NA
TEC	0.5139	177	KEA3	0.4857142857142857	3	TEC	TK	TEC	NA
TEK	1	253	KEA3	0	4	TEK	TK	TIE	NA
TESK1	1	253	KEA3	0	4	TESK1	TKL	LISK	TESK
TESK2	0.500147	142	KEA3	0.5914285714285714	2	TESK2	TKL	LISK	TESK
TGFBR1	0.5675	192	KEA3	0.43714285714285717	3	TGFBR1	TKL	STKR	TYPE1
TGFBR2	0.26030400000000004	122	KEA3	0.6485714285714286	2	TGFBR2	TKL	STKR	TYPE2
TLK1	0.00666	31	KEA3	0.9142857142857143	1	TLK1	OTHER	TLK	NA
TNIK	1	253	KEA3	0	4	TNIK	STE	STE20	MSN
TNK2	0.09811333333333333	79	KEA3	0.7714285714285715	1	TNK2	TK	ACK	NA
TNNI3K	0.16814500000000002	105	KEA3	0.6971428571428572	2	TNNI3K	TKL	MLK	HH498
TP53RK	1	253	KEA3	0	4	TP53RK	OTHER	BUD32	NA
TRIB3	0.50301	170	KEA3	0.5085714285714286	2	TRIB3	CAMK	TRBL	NA
TRPM7	0.52355	183	KEA3	0.4657142857142857	3	TRPM7	ATYPICAL	ALPHA	CHAK
TTK	0.6707666666666666	233	KEA3	0.31142857142857144	3	TTK	OTHER	TTK	NA
TXK	0.144	96	KEA3	0.7228571428571429	2	TXK	TK	TEC	NA
TYK2	0.6667716666666667	208	KEA3	0.38857142857142857	3	TYK2	TK	JAKA	NA
TYRO3	0.500234	144	KEA3	0.5857142857142857	2	TYRO3	TK	AXL	NA
UHMK1	0.09846	80	KEA3	0.7685714285714286	1	UHMK1	OTHER	KIS	NA
ULK1	0.53715	186	KEA3	0.4542857142857143	3	ULK1	OTHER	ULK	ULK
VRK1	0.6720333333333334	237	KEA3	0.3	3	VRK1	CK1	VRK	NA
VRK3	1	253	KEA3	0	4	VRK3	CK1	VRK	NA
WEE1	0.5002355	145	KEA3	0.5828571428571429	2	WEE1	OTHER	WEE	NA
WNK1	0.6667646666666667	207	KEA3	0.3914285714285714	3	WNK1	OTHER	WNK	NA
YES1	0.6670733333333333	215	KEA3	0.3628571428571429	3	YES1	TK	SRC	SRCA
ZAP70	0.6666735	200	KEA3	0.4142857142857143	3	ZAP70	TK	SYK	NA
PKC[ALPHA]	3.91353874995737	2	UKA	0.9770114942528736	1	PRKCA	AGC	PKC	ALPHA
PKA[ALPHA]	3.91353874995737	2	UKA	0.9770114942528736	1	PRKACA	AGC	PKA	NA
PKC[DELTA]	4	1	UKA	1	1	PRKCD	AGC	PKC	DELTA
PKC[GAMMA]	3.48592113083251	5	UKA	0.9425287356321839	1	PRKCG	AGC	PKC	ALPHA
PKC[BETA]	3.47614833412638	6	UKA	0.9310344827586207	1	PRKCB	AGC	PKC	ALPHA
PKC[ETA]	3.53844470147858	3	UKA	0.9655172413793104	1	PRKCH	AGC	PKC	ETA
PKC[THETA]	3.50959611142238	4	UKA	0.9540229885057471	1	PRKCQ	AGC	PKC	DELTA
PKG1	3.46223833504424	7	UKA	0.9195402298850575	1	PRKG1	AGC	PKG	NA
PKC[EPSILON]	2.95199673293138	8	UKA	0.9080459770114943	1	PRKCE	AGC	PKC	ETA
PKC[IOTA]	2.5137514353145902	11	UKA	0.8735632183908046	1	PRKCI	AGC	PKC	IOTA
PIM2	2.52434482965414	10	UKA	0.8850574712643678	1	PIM2	CAMK	PIM	NA
SGK2	2.39691119217674	12	UKA	0.8620689655172413	1	SGK2	AGC	SGK	NA
SGK2	2.39691119217674	12	UKA	0.8620689655172413	1	SGK3	AGC	SGK	NA
PKC[ZETA]	2.58570713207006	9	UKA	0.896551724137931	1	PRKCZ	AGC	PKC	IOTA
ROCK2	2.29531605742768	14	UKA	0.8390804597701149	1	ROCK2	AGC	DMPK	ROCK
PIM1	2.3013216551852	13	UKA	0.8505747126436781	1	PIM1	CAMK	PIM	NA
DAPK2	2.27504675558474	15	UKA	0.8275862068965517	1	DAPK2	CAMK	DAPK	DAPK
PKG2	2.26814236474744	16	UKA	0.8160919540229885	1	PRKG2	AGC	PKG	NA
AKT2/PKB[BETA]	1.96277925044167	19	UKA	0.7816091954022989	1	AKT2	AGC	AKT	NA
PRKX	2.16316076791431	17	UKA	0.8045977011494253	1	PRKX	AGC	PKA	NA
CK2[ALPHA]1	1.92458032110002	21	UKA	0.7586206896551724	1	CSNK2A1	CMGC	CK2	NA
PIM3	1.98233424157581	18	UKA	0.7931034482758621	1	PIM3	CAMK	PIM	NA
P70S6K[BETA]	1.93743251876835	20	UKA	0.7701149425287356	1	RPS6KB2	AGC	RSK	P70
AKT1/PKB[ALPHA]	1.81478224186317	22	UKA	0.7471264367816092	2	AKT1	AGC	AKT	NA
CDK10	1.79584441538437	24	UKA	0.7241379310344828	2	CDK10	CMGC	CDK	CDK10
RSK1/P90RSK	1.76415610816643	26	UKA	0.7011494252873564	2	RPS6KA2	AGC	RSK	RSK
TBK1	1.79418342331732	25	UKA	0.7126436781609196	2	TBK1	OTHER	IKK	NA
AMPK[ALPHA]1	1.8004353142686	23	UKA	0.735632183908046	2	PRKAA1	CAMK	CAMKL	AMPK
RSK2	1.61880888954153	28	UKA	0.6781609195402298	2	RPS6KA3	AGC	RSK	RSK
CAMK4	1.64917184226551	27	UKA	0.6896551724137931	2	CAMK4	CAMK	CAMK1	NA
CAMK4	1.64917184226551	27	UKA	0.6896551724137931	2	CAMKK1	OTHER	CAMKK	META
IKK[EPSILON]	1.59662757245027	29	UKA	0.6666666666666666	2	IKBKE	OTHER	IKK	NA
HGK/ZC1	1.50456372017898	31	UKA	0.6436781609195402	2	MAP4K4	STE	STE20	MSN
AURA/AUR2	1.48850471053462	32	UKA	0.632183908045977	2	AURKA	OTHER	AUR	NA
MSK1	1.48198739371057	33	UKA	0.6206896551724138	2	RPS6KA5	AGC	RSK	MSK
MSK1	1.48198739371057	33	UKA	0.6206896551724138	2	SIK1	CAMK	CAMKL	QIK
PFTAIRE1	1.475166194967	36	UKA	0.5862068965517241	2	CDK14	CMGC	CDK	PFTAIRE
TNIK/ZC2	1.46984098162238	37	UKA	0.5747126436781609	2	TNIK	STE	STE20	MSN
CK1[EPSILON]	1.46852108295774	38	UKA	0.5632183908045977	2	CSNK1E	CK1	CK1	CK1-D
RSK3	1.4758856934213	35	UKA	0.5977011494252874	2	RPS6KA1	AGC	RSK	RSK
PFTAIRE2	1.40099248892585	42	UKA	0.5172413793103449	2	CDK15	CMGC	CDK	PFTAIRE
AURB/AUR1	1.38628274521725	43	UKA	0.5057471264367817	2	AURKB	OTHER	AUR	NA
IKK[ALPHA]	1.43654897668826	40	UKA	0.5402298850574713	2	CHUK	OTHER	IKK	NA
P70S6K	1.51196632054763	30	UKA	0.6551724137931034	2	RPS6KB1	AGC	RSK	P70
MSK2	1.40410826518284	41	UKA	0.5287356321839081	2	RPS6KA4	AGC	RSK	MSK
ATR	1.36902058521042	45	UKA	0.4827586206896552	3	ATR	ATYPICAL	PIKK	ATR
NUAK1	1.3701293156799	44	UKA	0.4942528735632184	3	NUAK1	CAMK	CAMKL	NUAK
ADCK3	1.4793092715154	34	UKA	0.6091954022988506	2	COQ8A	ATYPICAL	ABC1	ABC1-A
RAF1	1.25921429305111	47	UKA	0.45977011494252873	3	RAF1	TKL	RAF	RAF
GSK3[BETA]	1.27188649759171	46	UKA	0.47126436781609193	3	GSK3B	CMGC	GSK	NA
PRKY	1.19976430609195	51	UKA	0.41379310344827586	3	PRKY	AGC	PKA	NA
PKD1	1.22670528440283	49	UKA	0.4367816091954023	3	PRKD1	CAMK	PKD	NA
MTOR/FRAP	1.21409131447481	50	UKA	0.42528735632183906	3	MTOR	ATYPICAL	PIKK	FRAP
ROCK1	1.4379343536724	39	UKA	0.5517241379310345	2	ROCK1	AGC	DMPK	ROCK
BRAF	1.17783192063198	53	UKA	0.39080459770114945	3	BRAF	TKL	RAF	RAF
CK1[ALPHA]	1.19931226264651	52	UKA	0.40229885057471265	3	CSNK1A1	CK1	CK1	CK1-A
IKK[BETA]	1.11958841167055	54	UKA	0.3793103448275862	3	IKBKB	OTHER	IKK	NA
DAPK3	1.11861534322943	55	UKA	0.367816091954023	3	DAPK3	CAMK	DAPK	DAPK
PCTAIRE2	1.11125903931711	56	UKA	0.3563218390804598	3	CDK17	CMGC	CDK	PCTAIRE
CHK1	1.09781646900419	57	UKA	0.3448275862068966	3	CHEK1	CAMK	CAMKL	CHK1
SGK307	1.09170399791156	58	UKA	0.3333333333333333	3	TEX14	OTHER	NKF5	NA
PKN1/PRK1	1.22950983443661	48	UKA	0.4482758620689655	3	PKN1	AGC	PKN	NA
P38[BETA]	1.06783493636046	63	UKA	0.27586206896551724	3	MAPK11	CMGC	MAPK	P38
JNK2	1.07645359780789	60	UKA	0.3103448275862069	3	MAPK9	CMGC	MAPK	JNK
ANP[ALPHA]	1.06819107699988	62	UKA	0.28735632183908044	3	NPR1	RGC	RGC	NA
ERK7	1.06298389253519	64	UKA	0.26436781609195403	3	MAPK15	CMGC	MAPK	ERK7
CDK9	1.08303821512678	59	UKA	0.3218390804597701	3	CDK9	CMGC	CDK	CDK9
CDK3	1.05375630965008	66	UKA	0.2413793103448276	4	CDK3	CMGC	CDK	CDC2
MAPKAPK3	1.04633380801416	68	UKA	0.21839080459770116	4	MAPKAPK3	CAMK	MAPKAPK	MAPKAPK
CDKL1	1.07191899341512	61	UKA	0.2988505747126437	3	CDKL1	CMGC	CDKL	NA
P38[DELTA]	1.04094647991893	69	UKA	0.20689655172413793	4	MAPK13	CMGC	MAPK	P38
CHK2	1.06013915451376	65	UKA	0.25287356321839083	3	CHEK2	CAMK	RAD53	NA
MAPKAPK2	1.04734726369561	67	UKA	0.22988505747126436	4	MAPKAPK2	CAMK	MAPKAPK	MAPKAPK
CDK7	1.02636183926774	70	UKA	0.19540229885057472	4	CDK7	CMGC	CDK	CDK7
CDKL5	0.823126075257066	79	UKA	0.09195402298850575	4	CDKL5	CMGC	CDKL	NA
PAK1	1.01959916998718	71	UKA	0.1839080459770115	4	PAK1	STE	STE20	PAKA
JNK1	1.01915888848454	72	UKA	0.1724137931034483	4	MAPK8	CMGC	MAPK	JNK
JNK3	1.01700800770235	73	UKA	0.16091954022988506	4	MAPK10	CMGC	MAPK	JNK
ERK1	1.00505957533107	74	UKA	0.14942528735632185	4	MAPK3	CMGC	MAPK	ERK1
CDC2/CDK1	0.894987834866686	77	UKA	0.11494252873563218	4	CDK1	CMGC	CDK	CDC2
MAPK14	0.976303503869712	75	UKA	0.13793103448275862	4	MAPK14	CMGC	MAPK	P38
CDK2	0.845737460121878	78	UKA	0.10344827586206896	4	CDK2	CMGC	CDK	CDC2
ERK5	0.747936804961164	80	UKA	0.08045977011494253	4	MAPK7	CMGC	MAPK	ERK5
RSKL2	0.917226896905849	76	UKA	0.12643678160919541	4	RPS6KL1	AGC	RSKL	NA
ERK2	0.743048047878769	81	UKA	0.06896551724137931	4	MAPK1	CMGC	MAPK	ERK1
CDK4	0.579632791004248	82	UKA	0.05747126436781609	4	CDK4	CMGC	CDK	CDK4
CDK6	0.473257096048956	85	UKA	0.022988505747126436	4	CDK6	CMGC	CDK	CDK4
CDK5	0.525833869503537	84	UKA	0.034482758620689655	4	CDK5	CMGC	CDK	CDK5
P38[GAMMA]	0.5690441036567	83	UKA	0.04597701149425287	4	MAPK12	CMGC	MAPK	P38
CDKL2	0.0461920023346928	87	UKA	0	4	CDKL2	CMGC	CDKL	NA
ERK	-4.389619841412925	1	KRSA	1	1	MAPK1	CMGC	MAPK	ERK1
ERK	-4.389619841412925	1	KRSA	1	1	MAPK15	CMGC	MAPK	ERK7
ERK	-4.389619841412925	1	KRSA	1	1	MAPK3	CMGC	MAPK	ERK1
ERK	-4.389619841412925	1	KRSA	1	1	MAPK4	CMGC	MAPK	ERK3
ERK	-4.389619841412925	1	KRSA	1	1	MAPK6	CMGC	MAPK	ERK3
ERK	-4.389619841412925	1	KRSA	1	1	MAPK7	CMGC	MAPK	ERK5
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	DYRK1A	CMGC	DYRK	DYRK1
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	DYRK1B	CMGC	DYRK	DYRK1
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	DYRK2	CMGC	DYRK	DYRK2
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	DYRK3	CMGC	DYRK	DYRK2
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	DYRK4	CMGC	DYRK	DYRK2
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	HIPK1	CMGC	DYRK	HIPK
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	HIPK2	CMGC	DYRK	HIPK
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	HIPK3	CMGC	DYRK	HIPK
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	HIPK4	CMGC	DYRK	HIPK
DYRK	-3.5751999781387083	2	KRSA	0.9875	1	PRPF4B	CMGC	DYRK	PRP4
DMPK	3.526175283263808	3	KRSA	0.975	1	CDC42BPA	AGC	DMPK	GEK
DMPK	3.526175283263808	3	KRSA	0.975	1	CDC42BPB	AGC	DMPK	GEK
DMPK	3.526175283263808	3	KRSA	0.975	1	CDC42BPG	AGC	DMPK	GEK
DMPK	3.526175283263808	3	KRSA	0.975	1	CIT	AGC	DMPK	CRIK
DMPK	3.526175283263808	3	KRSA	0.975	1	DMPK	AGC	DMPK	GEK
DMPK	3.526175283263808	3	KRSA	0.975	1	ROCK1	AGC	DMPK	ROCK
DMPK	3.526175283263808	3	KRSA	0.975	1	ROCK2	AGC	DMPK	ROCK
PKA	3.3601751668960538	4	KRSA	0.9625	1	PRKACA	AGC	PKA	NA
PKA	3.3601751668960538	4	KRSA	0.9625	1	PRKACB	AGC	PKA	NA
PKA	3.3601751668960538	4	KRSA	0.9625	1	PRKACG	AGC	PKA	NA
PKA	3.3601751668960538	4	KRSA	0.9625	1	PRKX	AGC	PKA	NA
PKA	3.3601751668960538	4	KRSA	0.9625	1	PRKY	AGC	PKA	NA
PKG	3.3538110358500868	5	KRSA	0.95	1	PRKG1	AGC	PKG	NA
PKG	3.3538110358500868	5	KRSA	0.95	1	PRKG2	AGC	PKG	NA
JNK	-3.203356532131129	6	KRSA	0.9375	1	MAPK10	CMGC	MAPK	JNK
JNK	-3.203356532131129	6	KRSA	0.9375	1	MAPK8	CMGC	MAPK	JNK
JNK	-3.203356532131129	6	KRSA	0.9375	1	MAPK9	CMGC	MAPK	JNK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA1	AGC	RSK	RSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA2	AGC	RSK	RSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA3	AGC	RSK	RSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA4	AGC	RSK	MSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA5	AGC	RSK	MSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KA6	AGC	RSK	RSK
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KB1	AGC	RSK	P70
RSK	3.2026492326048075	7	KRSA	0.925	1	RPS6KB2	AGC	RSK	P70
PDK1	-2.855904568701983	8	KRSA	0.9125	1	PDK1	ATYPICAL	PDHK	PDHK
PDK1	-2.855904568701983	8	KRSA	0.9125	1	PDPK1	AGC	PDK1	NA
PLK	-2.762659831771593	9	KRSA	0.9	1	PLK1	OTHER	PLK	PLK1
PLK	-2.762659831771593	9	KRSA	0.9	1	PLK2	OTHER	PLK	PLK2
PLK	-2.762659831771593	9	KRSA	0.9	1	PLK3	OTHER	PLK	PLK2
PLK	-2.762659831771593	9	KRSA	0.9	1	PLK4	OTHER	PLK	SAK
PLK	-2.762659831771593	9	KRSA	0.9	1	PLK5	NA	NA	NA
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK1	CMGC	CDK	CDC2
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK10	CMGC	CDK	CDK10
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK11A	NA	NA	NA
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK11B	NA	NA	NA
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK12	CMGC	CDK	CRK7
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK13	CMGC	CDK	CRK7
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK14	CMGC	CDK	PFTAIRE
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK15	CMGC	CDK	PFTAIRE
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK16	CMGC	CDK	PCTAIRE
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK17	CMGC	CDK	PCTAIRE
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK18	CMGC	CDK	PCTAIRE
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK19	CMGC	CDK	CDK8
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK2	CMGC	CDK	CDC2
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK20	CMGC	CDK	CCRK
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK3	CMGC	CDK	CDC2
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK4	CMGC	CDK	CDK4
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK5	CMGC	CDK	CDK5
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK6	CMGC	CDK	CDK4
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK7	CMGC	CDK	CDK7
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK8	CMGC	CDK	CDK8
CDK	-2.7226690398880073	10	KRSA	0.8875	1	CDK9	CMGC	CDK	CDK9
P38	-2.632088902390953	11	KRSA	0.875	1	MAPK11	CMGC	MAPK	P38
P38	-2.632088902390953	11	KRSA	0.875	1	MAPK12	CMGC	MAPK	P38
P38	-2.632088902390953	11	KRSA	0.875	1	MAPK13	CMGC	MAPK	P38
P38	-2.632088902390953	11	KRSA	0.875	1	MAPK14	CMGC	MAPK	P38
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K1	STE	STE7	MEK1
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K2	STE	STE7	MEK1
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K3	STE	STE7	MEK3
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K4	STE	STE7	MEK4
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K5	STE	STE7	MEK5
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K6	STE	STE7	MEK3
STE7	-2.5732961121364815	12	KRSA	0.8625	1	MAP2K7	STE	STE7	MEK7
AKT	2.54375575161606	13	KRSA	0.85	1	AKT1	AGC	AKT	NA
AKT	2.54375575161606	13	KRSA	0.85	1	AKT2	AGC	AKT	NA
AKT	2.54375575161606	13	KRSA	0.85	1	AKT3	AGC	AKT	NA
NMO	-2.5161389733625352	14	KRSA	0.8375	1	NLK	CMGC	MAPK	NMO
AMPK	2.263562610360592	15	KRSA	0.825	1	PRKAA1	CAMK	CAMKL	AMPK
AMPK	2.263562610360592	15	KRSA	0.825	1	PRKAA2	CAMK	CAMKL	AMPK
RIPK	2.126026254667733	16	KRSA	0.8125	1	ANKK1	TKL	RIPK	NA
RIPK	2.126026254667733	16	KRSA	0.8125	1	RIPK1	TKL	RIPK	NA
RIPK	2.126026254667733	16	KRSA	0.8125	1	RIPK2	TKL	RIPK	NA
RIPK	2.126026254667733	16	KRSA	0.8125	1	RIPK3	TKL	RIPK	NA
RIPK	2.126026254667733	16	KRSA	0.8125	1	RIPK4	TKL	RIPK	NA
MST	-1.9716976668241175	17	KRSA	0.8	1	STK3	STE	STE20	MST
MST	-1.9716976668241175	17	KRSA	0.8	1	STK4	STE	STE20	MST
PKCA	1.8999398296847192	18	KRSA	0.7875	1	PRKCA	AGC	PKC	ALPHA
PKCA	1.8999398296847192	18	KRSA	0.7875	1	PRKCB	AGC	PKC	ALPHA
PKCA	1.8999398296847192	18	KRSA	0.7875	1	PRKCG	AGC	PKC	ALPHA
AUR	1.8701116178623576	19	KRSA	0.775	1	AURKA	OTHER	AUR	NA
AUR	1.8701116178623576	19	KRSA	0.775	1	AURKB	OTHER	AUR	NA
AUR	1.8701116178623576	19	KRSA	0.775	1	AURKC	OTHER	AUR	NA
LKB	-1.8581053154057876	20	KRSA	0.7625	1	STK11	CAMK	CAMKL	LKB
ATM	-1.8515912334964215	21	KRSA	0.75	1	ATM	ATYPICAL	PIKK	ATM
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K1	STE	STE11	MEKK1
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K15	STE	STE11	ASK
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K2	STE	STE11	MEKK2
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K3	STE	STE11	MEKK2
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K4	STE	STE11	MEKK4
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K5	STE	STE11	ASK
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K6	STE	STE11	ASK
STE11	-1.6708938013166983	22	KRSA	0.7375	2	MAP3K7	TKL	MLK	TAK1
PIM	1.666178923361313	23	KRSA	0.725	2	PIM1	CAMK	PIM	NA
PIM	1.666178923361313	23	KRSA	0.725	2	PIM2	CAMK	PIM	NA
PIM	1.666178923361313	23	KRSA	0.725	2	PIM3	CAMK	PIM	NA
RAD53	1.6355363317849694	24	KRSA	0.7125	2	CHEK2	CAMK	RAD53	NA
BARK2	-1.569845867024718	25	KRSA	0.7	2	GRK3	AGC	GRK	BARK
CAMK1	1.56887127664091	26	KRSA	0.6875	2	CAMK1	CAMK	CAMK1	NA
CAMK1	1.56887127664091	26	KRSA	0.6875	2	CAMK1D	CAMK	CAMK1	NA
CAMK1	1.56887127664091	26	KRSA	0.6875	2	CAMK1G	CAMK	CAMK1	NA
CAMK1	1.56887127664091	26	KRSA	0.6875	2	CAMK4	CAMK	CAMK1	NA
CAMK1	1.56887127664091	26	KRSA	0.6875	2	PNCK	CAMK	CAMK1	NA
PAKA	1.5514113145106982	27	KRSA	0.675	2	PAK1	STE	STE20	PAKA
PAKA	1.5514113145106982	27	KRSA	0.675	2	PAK2	STE	STE20	PAKA
PAKA	1.5514113145106982	27	KRSA	0.675	2	PAK3	STE	STE20	PAKA
MTOR	-1.4637342943171108	28	KRSA	0.6625	2	MTOR	ATYPICAL	PIKK	FRAP
PHK	1.4308081767463832	29	KRSA	0.65	2	PHKG1	CAMK	PHK	NA
PHK	1.4308081767463832	29	KRSA	0.65	2	PHKG2	CAMK	PHK	NA
MAPKAPK	1.3290008095962844	30	KRSA	0.6375	2	MAPKAPK2	CAMK	MAPKAPK	MAPKAPK
MAPKAPK	1.3290008095962844	30	KRSA	0.6375	2	MAPKAPK3	CAMK	MAPKAPK	MAPKAPK
MAPKAPK	1.3290008095962844	30	KRSA	0.6375	2	MAPKAPK5	CAMK	MAPKAPK	MAPKAPK
MAPKAPK	1.3290008095962844	30	KRSA	0.6375	2	MKNK1	CAMK	MAPKAPK	MNK
MAPKAPK	1.3290008095962844	30	KRSA	0.6375	2	MKNK2	CAMK	MAPKAPK	MNK
TTK	-1.3215202817317278	31	KRSA	0.625	2	TTK	OTHER	TTK	NA
"NAK"	-1.3199530626334717	32	KRSA	0.6125	2	AAK1	OTHER	"NAK"	BIKE
"NAK"	-1.3199530626334717	32	KRSA	0.6125	2	BMP2K	OTHER	"NAK"	BIKE
"NAK"	-1.3199530626334717	32	KRSA	0.6125	2	GAK	OTHER	"NAK"	GAK
"NAK"	-1.3199530626334717	32	KRSA	0.6125	2	STK16	OTHER	"NAK"	MPSK
RAF	-1.313621617391403	33	KRSA	0.6	2	ARAF	TKL	RAF	RAF
RAF	-1.313621617391403	33	KRSA	0.6	2	BRAF	TKL	RAF	RAF
RAF	-1.313621617391403	33	KRSA	0.6	2	KSR1	TKL	RAF	KSR
RAF	-1.313621617391403	33	KRSA	0.6	2	KSR2	TKL	RAF	KSR
RAF	-1.313621617391403	33	KRSA	0.6	2	RAF1	TKL	RAF	RAF
PKN	-1.294831362808452	34	KRSA	0.5875	2	PKN1	AGC	PKN	NA
PKN	-1.294831362808452	34	KRSA	0.5875	2	PKN2	AGC	PKN	NA
PKN	-1.294831362808452	34	KRSA	0.5875	2	PKN3	AGC	PKN	NA
TLK	-1.2768423845256467	35	KRSA	0.575	2	TLK1	OTHER	TLK	NA
TLK	-1.2768423845256467	35	KRSA	0.575	2	TLK2	OTHER	TLK	NA
NUAK	-1.273771425370104	36	KRSA	0.5625	2	NUAK1	CAMK	CAMKL	NUAK
NUAK	-1.273771425370104	36	KRSA	0.5625	2	NUAK2	CAMK	CAMKL	NUAK
CHK1	1.2627690726579262	37	KRSA	0.55	2	CHEK1	CAMK	CAMKL	CHK1
GSK	-1.2269494399474583	38	KRSA	0.5375	2	GSK3A	CMGC	GSK	NA
GSK	-1.2269494399474583	38	KRSA	0.5375	2	GSK3B	CMGC	GSK	NA
PKD	1.220458889491688	39	KRSA	0.525	2	PRKD1	CAMK	PKD	NA
PKD	1.220458889491688	39	KRSA	0.525	2	PRKD2	CAMK	PKD	NA
PKD	1.220458889491688	39	KRSA	0.525	2	PRKD3	CAMK	PKD	NA
MLCK	-1.1713875447711513	40	KRSA	0.5125	2	MYLK	CAMK	MLCK	NA
MLCK	-1.1713875447711513	40	KRSA	0.5125	2	MYLK2	CAMK	MLCK	NA
MLCK	-1.1713875447711513	40	KRSA	0.5125	2	TTN	CAMK	MLCK	NA
COT	-1.1471525635590405	41	KRSA	0.5	2	MAP3K8	STE	STE-UNIQUE	NA
